0,1,2,3,4
IQ:16,136,3,41,31
IQ:17,144,255,60,15
IQ:18,152,9,125,22
IQ:19,160,255,47,-96
IQ:20,168,4,-67,-54
IQ:21,176,255,-92,82
IQ:22,184,8,-55,122
IQ:23,192,255,70,34
IQ:24,200,7,-44,-69
IQ:25,208,255,-69,30
IQ:26,216,6,28,46
IQ:27,224,255,19,-27
IQ:28,232,5,-35,0
IQ:29,240,255,-26,77
IQ:30,248,12,47,146
IQ:31,256,255,118,-13
IQ:32,264,1,-13,-89
IQ:33,272,255,-76,26
IQ:34,280,2,14,66
IQ:35,288,255,54,-52
IQ:0,0,11,122,105
IQ:1,8,11,79,-128
IQ:2,16,11,-146,-81
IQ:3,24,11,-74,141
IQ:4,32,11,143,45
IQ:5,40,11,37,-163
IQ:6,48,11,-151,-31
IQ:7,56,11,-23,165
IQ:8,72,12,-30,-207
IQ:9,80,255,-234,24
IQ:10,88,1,-4,246
IQ:11,96,255,230,3
IQ:12,104,2,-12,-226
IQ:13,112,255,-234,21
IQ:14,120,10,20,281
IQ:15,128,255,260,-18
IQ:16,136,3,-13,-245
IQ:17,144,255,-213,35
IQ:18,152,9,22,168
IQ:19,160,255,143,-46
IQ:20,168,4,-65,-139
IQ:21,176,255,-96,79
IQ:22,184,8,189,22
IQ:23,192,255,42,-197
IQ:24,200,7,-161,8
IQ:25,208,255,-13,198
IQ:26,216,6,166,78
IQ:27,224,255,24,-154
IQ:28,232,5,-212,43
IQ:29,240,255,31,201
IQ:30,248,12,181,-112
IQ:31,256,255,-119,-205
IQ:32,264,1,-248,80
IQ:33,272,255,63,231
IQ:34,280,2,205,-92
IQ:35,288,255,-89,-177
IQ:0,0,11,-78,142
IQ:1,8,11,149,53
IQ:2,16,11,47,-161
IQ:3,24,11,-151,-36
IQ:4,32,11,-22,161
IQ:5,40,11,156,14
IQ:6,48,11,8,-154
IQ:7,56,11,-156,20
IQ:8,72,12,159,-7
IQ:9,80,255,-16,-167
IQ:10,88,1,-179,24
IQ:11,96,255,41,183
IQ:12,104,2,180,-98
IQ:13,112,255,-110,-195
IQ:14,120,10,-210,108
IQ:15,128,255,104,209
IQ:16,136,3,208,-114
IQ:17,144,255,-129,-256
IQ:18,152,9,-260,20
IQ:19,160,255,17,246
IQ:20,168,4,173,16
IQ:21,176,255,-20,-100
IQ:22,184,8,-1,146
IQ:23,192,255,169,28
IQ:24,200,7,9,-122
IQ:25,208,255,-170,1
IQ:26,216,6,-70,186
IQ:27,224,255,133,59
IQ:28,232,5,-69,-114
IQ:29,240,255,-156,53
IQ:30,248,12,51,150
IQ:31,256,255,153,-83
IQ:32,264,1,-109,-157
IQ:33,272,255,-134,110
IQ:34,280,2,166,126
IQ:35,288,255,128,-152
IQ:0,0,11,17,-160
IQ:1,8,11,-166,-6
IQ:2,16,11,13,168
IQ:3,24,11,169,-16
IQ:4,32,11,-40,-158
IQ:5,40,11,-155,45
IQ:6,48,11,59,164
IQ:7,56,11,146,-64
IQ:8,72,12,-156,43
IQ:9,80,255,78,158
IQ:10,88,1,162,-85
IQ:11,96,255,-94,-162
IQ:12,104,2,-148,165
IQ:13,112,255,185,159
IQ:14,120,10,206,-187
IQ:15,128,255,-161,-205
IQ:16,136,3,-196,178
IQ:17,144,255,191,239
IQ:18,152,9,293,-69
IQ:19,160,255,-70,-253
IQ:20,168,4,-203,29
IQ:21,176,255,23,121
IQ:22,184,8,-26,-143
IQ:23,192,255,-171,30
IQ:24,200,7,38,116
IQ:25,208,255,175,-51
IQ:26,216,6,27,-209
IQ:27,224,255,-158,-15
IQ:28,232,5,88,87
IQ:29,240,255,125,-113
IQ:30,248,12,-108,-128
IQ:31,256,255,-131,119
IQ:32,264,1,152,119
IQ:33,272,255,118,-150
IQ:34,280,2,-214,-65
IQ:35,288,255,-85,184
IQ:0,0,11,207,53
IQ:1,8,11,48,-189
IQ:2,16,11,-195,-18
IQ:3,24,11,6,185
IQ:4,32,11,202,-29
IQ:5,40,11,-12,-216
IQ:6,48,11,-174,33
IQ:7,56,11,83,165
IQ:8,72,12,-109,-74
IQ:9,80,255,-52,75
IQ:10,88,1,63,52
IQ:11,96,255,68,-48
IQ:12,104,2,8,-50
IQ:13,112,255,-87,47
IQ:14,120,10,-187,344
IQ:15,128,255,180,222
IQ:16,136,3,6,-98
IQ:17,144,255,-94,-78
IQ:18,152,9,-156,-8
IQ:19,160,255,-27,135
IQ:20,168,4,120,75
IQ:21,176,255,102,-70
IQ:22,184,8,79,-86
IQ:23,192,255,-24,-44
IQ:24,200,7,33,51
IQ:25,208,255,41,-15
IQ:26,216,6,-24,7
IQ:27,224,255,29,34
IQ:28,232,5,40,-20
IQ:29,240,255,36,-49
IQ:30,248,12,38,-141
IQ:31,256,255,-80,-36
IQ:32,264,1,-26,61
IQ:33,272,255,70,49
IQ:34,280,2,24,-31
IQ:35,288,255,-36,4
IQ:0,0,11,150,28
IQ:1,8,11,10,-147
IQ:2,16,11,-152,0
IQ:3,24,11,11,145
IQ:4,32,11,147,-20
IQ:5,40,11,-33,-155
IQ:6,48,11,-142,47
IQ:7,56,11,62,142
IQ:8,72,12,-112,-171
IQ:9,80,255,-187,118
IQ:10,88,1,103,213
IQ:11,96,255,198,-82
IQ:12,104,2,-94,-193
IQ:13,112,255,-180,104
IQ:14,120,10,139,242
IQ:15,128,255,213,-121
IQ:16,136,3,-117,-173
IQ:17,144,255,-175,111
IQ:18,152,9,62,125
IQ:19,160,255,98,-80
IQ:20,168,4,-95,-102
IQ:21,176,255,-53,88
IQ:22,184,8,179,-78
IQ:23,192,255,-60,-182
IQ:24,200,7,-131,65
IQ:25,208,255,58,175
IQ:26,216,6,171,3
IQ:27,224,255,-31,-134
IQ:28,232,5,-163,127
IQ:29,240,255,115,156
IQ:30,248,12,102,-178
IQ:31,256,255,-188,-141
IQ:32,264,1,-161,157
IQ:33,272,255,154,152
IQ:34,280,2,130,-160
IQ:35,288,255,-137,-104
IQ:0,0,11,-105,143
IQ:1,8,11,147,79
IQ:2,16,11,83,-150
IQ:3,24,11,-155,-54
IQ:4,32,11,-53,153
IQ:5,40,11,165,31
IQ:6,48,11,13,-166
IQ:7,56,11,-181,1
IQ:8,72,12,169,31
IQ:9,80,255,13,-193
IQ:10,88,1,-193,7
IQ:11,96,255,11,196
IQ:12,104,2,203,-73
IQ:13,112,255,-90,-235
IQ:14,120,10,-263,78
IQ:15,128,255,68,259
IQ:16,136,3,251,-81
IQ:17,144,255,-63,-294
IQ:18,152,9,-291,-38
IQ:19,160,255,-40,254
IQ:20,168,4,185,82
IQ:21,176,255,35,-98
IQ:22,184,8,-26,156
IQ:23,192,255,156,57
IQ:24,200,7,-1,-129
IQ:25,208,255,-184,-15
IQ:26,216,6,-104,177
IQ:27,224,255,123,78
IQ:28,232,5,-52,-117
IQ:29,240,255,-153,47
IQ:30,248,12,42,178
IQ:31,256,255,182,-45
IQ:32,264,1,-61,-184
IQ:33,272,255,-177,75
IQ:34,280,2,154,161
IQ:35,288,255,153,-140
IQ:0,0,11,164,2
IQ:1,8,11,-4,-181
IQ:2,16,11,-179,28
IQ:3,24,11,46,171
IQ:4,32,11,166,-49
IQ:5,40,11,-61,-163
IQ:6,48,11,-156,75
IQ:7,56,11,86,146
IQ:8,72,12,-81,-163
IQ:9,80,255,-170,82
IQ:10,88,1,104,154
IQ:11,96,255,149,-110
IQ:12,104,2,-163,-129
IQ:13,112,255,-137,199
IQ:14,120,10,196,168
IQ:15,128,255,179,-185
IQ:16,136,3,-194,-192
IQ:17,144,255,-213,187
IQ:18,152,9,106,233
IQ:19,160,255,210,-104
IQ:20,168,4,-47,-177
IQ:21,176,255,-92,44
IQ:22,184,8,142,-69
IQ:23,192,255,-48,-172
IQ:24,200,7,-113,57
IQ:25,208,255,62,172
IQ:26,216,6,201,2
IQ:27,224,255,-6,-154
IQ:28,232,5,-84,110
IQ:29,240,255,135,100
IQ:30,248,12,114,-144
IQ:31,256,255,-145,-124
IQ:32,264,1,-115,146
IQ:33,272,255,146,98
IQ:34,280,2,59,-200
IQ:35,288,255,-188,-53
IQ:0,0,11,155,77
IQ:1,8,11,68,-175
IQ:2,16,11,-179,-51
IQ:3,24,11,-30,175
IQ:4,32,11,185,7
IQ:5,40,11,0,-187
IQ:6,48,11,-179,13
IQ:7,56,11,41,191
IQ:8,72,12,-103,-77
IQ:9,80,255,-93,70
IQ:10,88,1,46,83
IQ:11,96,255,60,-32
IQ:12,104,2,-35,-42
IQ:13,112,255,-100,44
IQ:14,120,10,-195,228
IQ:15,128,255,67,155
IQ:16,136,3,-13,-41
IQ:17,144,255,-55,-47
IQ:18,152,9,-83,-63
IQ:19,160,255,-65,66
IQ:20,168,4,38,83
IQ:21,176,255,94,-4
IQ:22,184,8,112,-43
IQ:23,192,255,-3,-58
IQ:24,200,7,-7,75
IQ:25,208,255,70,15
IQ:26,216,6,0,-22
IQ:27,224,255,-11,15
IQ:28,232,5,20,21
IQ:29,240,255,48,-32
IQ:30,248,12,68,-130
IQ:31,256,255,-83,-66
IQ:32,264,1,-54,65
IQ:33,272,255,53,39
IQ:34,280,2,24,-45
IQ:35,288,255,-74,15
IQ:0,0,11,-134,-57
IQ:1,8,11,-41,135
IQ:2,16,11,152,49
IQ:3,24,11,10,-136
IQ:4,32,11,-145,2
IQ:5,40,11,6,161
IQ:6,48,11,143,-23
IQ:7,56,11,-43,-121
IQ:8,72,12,20,151
IQ:9,80,255,199,-100
IQ:10,88,1,-52,-218
IQ:11,96,255,-239,61
IQ:12,104,2,48,202
IQ:13,112,255,182,-93
IQ:14,120,10,-102,-240
IQ:15,128,255,-242,145
IQ:16,136,3,87,166
IQ:17,144,255,184,-67
IQ:18,152,9,-54,-127
IQ:19,160,255,-99,97
IQ:20,168,4,111,101
IQ:21,176,255,30,-113
IQ:22,184,8,-256,11
IQ:23,192,255,16,207
IQ:24,200,7,151,-72
IQ:25,208,255,-63,-180
IQ:26,216,6,-87,41
IQ:27,224,255,41,148
IQ:28,232,5,188,-106
IQ:29,240,255,-94,-181
IQ:30,248,12,-147,163
IQ:31,256,255,125,188
IQ:32,264,1,187,-140
IQ:33,272,255,-236,-245
IQ:34,280,2,-144,142
IQ:35,288,255,91,122
IQ:0,0,11,-57,-134
IQ:1,8,11,-145,88
IQ:2,16,11,73,129
IQ:3,24,11,113,-100
IQ:4,32,11,-93,-100
IQ:5,40,11,-63,114
IQ:6,48,11,112,79
IQ:7,56,11,90,-125
IQ:8,72,12,-96,198
IQ:9,80,255,219,90
IQ:10,88,1,107,-194
IQ:11,96,255,-171,-50
IQ:12,104,2,-97,181
IQ:13,112,255,210,96
IQ:14,120,10,93,-243
IQ:15,128,255,-205,-80
IQ:16,136,3,-70,202
IQ:17,144,255,184,61
IQ:18,152,9,34,-70
IQ:19,160,255,-100,16
IQ:20,168,4,3,127
IQ:21,176,255,125,-41
IQ:22,184,8,-121,-94
IQ:23,192,255,-152,148
IQ:24,200,7,132,81
IQ:25,208,255,90,-197
IQ:26,216,6,-90,-141
IQ:27,224,255,-64,131
IQ:28,232,5,214,66
IQ:29,240,255,138,-139
IQ:30,248,12,-199,-14
IQ:31,256,255,-7,235
IQ:32,264,1,225,16
IQ:33,272,255,3,-199
IQ:34,280,2,-201,-27
IQ:35,288,255,-5,152
IQ:0,0,11,145,51
IQ:1,8,11,40,-152
IQ:2,16,11,-157,-24
IQ:3,24,11,-25,149
IQ:4,32,11,160,10
IQ:5,40,11,-1,-155
IQ:6,48,11,-145,5
IQ:7,56,11,22,150
IQ:8,72,12,-29,-148
IQ:9,80,255,-158,22
IQ:10,88,1,46,160
IQ:11,96,255,144,-68
IQ:12,104,2,-118,-151
IQ:13,112,255,-162,133
IQ:14,120,10,103,192
IQ:15,128,255,183,-93
IQ:16,136,3,-110,-190
IQ:17,144,255,-207,104
IQ:18,152,9,32,200
IQ:19,160,255,188,-38
IQ:20,168,4,-7,-138
IQ:21,176,255,-68,26
IQ:22,184,8,132,-25
IQ:23,192,255,-3,-155
IQ:24,200,7,-119,14
IQ:25,208,255,16,155
IQ:26,216,6,163,43
IQ:27,224,255,21,-125
IQ:28,232,5,-104,75
IQ:29,240,255,86,127
IQ:30,248,12,128,-89
IQ:31,256,255,-82,-146
IQ:32,264,1,-135,94
IQ:33,272,255,98,116
IQ:34,280,2,90,-168
IQ:35,288,255,-161,-74
IQ:0,0,11,-81,-169
IQ:1,8,11,-154,93
IQ:2,16,11,117,154
IQ:3,24,11,154,-132
IQ:4,32,11,-131,-128
IQ:5,40,11,-127,142
IQ:6,48,11,153,123
IQ:7,56,11,96,-170
IQ:8,72,12,-2,155
IQ:9,80,255,127,14
IQ:10,88,1,13,-108
IQ:11,96,255,-84,-17
IQ:12,104,2,14,59
IQ:13,112,255,103,21
IQ:14,120,10,271,22
IQ:15,128,255,99,-128
IQ:16,136,3,3,52
IQ:17,144,255,14,24
IQ:18,152,9,-22,85
IQ:19,160,255,78,56
IQ:20,168,4,65,-54
IQ:21,176,255,-45,-95
IQ:22,184,8,-130,-64
IQ:23,192,255,-44,82
IQ:24,200,7,87,-55
IQ:25,208,255,-39,-84
IQ:26,216,6,-34,32
IQ:27,224,255,35,34
IQ:28,232,5,42,-16
IQ:29,240,255,-62,-28
IQ:30,248,12,-157,32
IQ:31,256,255,13,124
IQ:32,264,1,108,-27
IQ:33,272,255,-19,-80
IQ:34,280,2,-55,37
IQ:35,288,255,89,60
IQ:0,0,11,-41,153
IQ:1,8,11,162,29
IQ:2,16,11,26,-154
IQ:3,24,11,-155,-3
IQ:4,32,11,17,145
IQ:5,40,11,157,-33
IQ:6,48,11,-50,-147
IQ:7,56,11,-143,63
IQ:8,72,12,89,-90
IQ:9,80,255,-78,-83
IQ:10,88,1,-68,56
IQ:11,96,255,49,48
IQ:12,104,2,30,-52
IQ:13,112,255,-62,-68
IQ:14,120,10,-171,-137
IQ:15,128,255,-117,29
IQ:16,136,3,19,-28
IQ:17,144,255,14,-22
IQ:18,152,9,64,-30
IQ:19,160,255,-18,-82
IQ:20,168,4,-70,1
IQ:21,176,255,-25,98
IQ:22,184,8,59,102
IQ:23,192,255,73,-42
IQ:24,200,7,-93,-10
IQ:25,208,255,-22,77
IQ:26,216,6,44,-4
IQ:27,224,255,8,-53
IQ:28,232,5,-38,-2
IQ:29,240,255,10,61
IQ:30,248,12,126,41
IQ:31,256,255,47,-94
IQ:32,264,1,-83,-30
IQ:33,272,255,-31,69
IQ:34,280,2,57,23
IQ:35,288,255,-18,-83
IQ:0,0,11,58,151
IQ:1,8,11,143,-65
IQ:2,16,11,-69,-144
IQ:3,24,11,-124,85
IQ:4,32,11,106,121
IQ:5,40,11,120,-103
IQ:6,48,11,-113,-105
IQ:7,56,11,-98,126
IQ:8,72,12,85,-193
IQ:9,80,255,-203,-99
IQ:10,88,1,-104,205
IQ:11,96,255,190,128
IQ:12,104,2,110,-164
IQ:13,112,255,-189,-77
IQ:14,120,10,-112,254
IQ:15,128,255,223,120
IQ:16,136,3,115,-195
IQ:17,144,255,-166,-97
IQ:18,152,9,-56,109
IQ:19,160,255,127,26
IQ:20,168,4,12,-119
IQ:21,176,255,-99,36
IQ:22,184,8,161,131
IQ:23,192,255,147,-147
IQ:24,200,7,-155,-87
IQ:25,208,255,-130,150
IQ:26,216,6,100,131
IQ:27,224,255,88,-126
IQ:28,232,5,-200,-82
IQ:29,240,255,-72,185
IQ:30,248,12,210,-2
IQ:31,256,255,16,-236
IQ:32,264,1,-227,-43
IQ:33,272,255,-48,218
IQ:34,280,2,204,32
IQ:35,288,255,20,-171
IQ:0,0,11,-148,154
IQ:1,8,11,172,134
IQ:2,16,11,131,-180
IQ:3,24,11,-183,-116
IQ:4,32,11,-83,193
IQ:5,40,11,202,66
IQ:6,48,11,65,-203
IQ:7,56,11,-198,-29
IQ:8,72,12,206,71
IQ:9,80,255,41,-226
IQ:10,88,1,-234,-45
IQ:11,96,255,-42,221
IQ:12,104,2,261,-57
IQ:13,112,255,-40,-305
IQ:14,120,10,-308,12
IQ:15,128,255,-6,295
IQ:16,136,3,297,3
IQ:17,144,255,-5,-338
IQ:18,152,9,-306,-75
IQ:19,160,255,-83,258
IQ:20,168,4,177,107
IQ:21,176,255,37,-86
IQ:22,184,8,-68,164
IQ:23,192,255,189,95
IQ:24,200,7,39,-148
IQ:25,208,255,-204,-67
IQ:26,216,6,-151,184
IQ:27,224,255,149,106
IQ:28,232,5,-42,-167
IQ:29,240,255,-207,29
IQ:30,248,12,30,206
IQ:31,256,255,217,-25
IQ:32,264,1,-48,-236
IQ:33,272,255,-217,53
IQ:34,280,2,149,223
IQ:35,288,255,210,-138
IQ:0,0,11,25,-216
IQ:1,8,11,-224,-29
IQ:2,16,11,13,199
IQ:3,24,11,204,-38
IQ:4,32,11,-55,-208
IQ:5,40,11,-210,65
IQ:6,48,11,73,211
IQ:7,56,11,199,-85
IQ:8,72,12,-89,145
IQ:9,80,255,110,86
IQ:10,88,1,96,-103
IQ:11,96,255,-76,-67
IQ:12,104,2,-20,54
IQ:13,112,255,89,80
IQ:14,120,10,310,173
IQ:15,128,255,168,-109
IQ:16,136,3,-29,35
IQ:17,144,255,-27,46
IQ:18,152,9,-62,75
IQ:19,160,255,68,66
IQ:20,168,4,73,-43
IQ:21,176,255,-28,-131
IQ:22,184,8,-99,-130
IQ:23,192,255,-84,26
IQ:24,200,7,108,-36
IQ:25,208,255,-5,-103
IQ:26,216,6,-30,17
IQ:27,224,255,7,21
IQ:28,232,5,7,-12
IQ:29,240,255,-64,-60
IQ:30,248,12,-179,-34
IQ:31,256,255,-59,123
IQ:32,264,1,96,63
IQ:33,272,255,50,-89
IQ:34,280,2,-73,-7
IQ:35,288,255,46,97
IQ:0,0,11,-21,-178
IQ:1,8,11,-193,-22
IQ:2,16,11,42,158
IQ:3,24,11,149,-72
IQ:4,32,11,-88,-133
IQ:5,40,11,-80,76
IQ:6,48,11,100,133
IQ:7,56,11,136,-103
IQ:8,72,12,-130,196
IQ:9,80,255,203,181
IQ:10,88,1,176,-142
IQ:11,96,255,-161,-181
IQ:12,104,2,-163,169
IQ:13,112,255,199,104
IQ:14,120,10,170,-234
IQ:15,128,255,-216,-139
IQ:16,136,3,-93,242
IQ:17,144,255,159,120
IQ:18,152,9,92,-105
IQ:19,160,255,-128,-73
IQ:20,168,4,-16,131
IQ:21,176,255,139,-16
IQ:22,184,8,-143,-146
IQ:23,192,255,-173,109
IQ:24,200,7,119,98
IQ:25,208,255,154,-153
IQ:26,216,6,-83,-149
IQ:27,224,255,-112,110
IQ:28,232,5,149,54
IQ:29,240,255,121,-164
IQ:30,248,12,-223,-45
IQ:31,256,255,-68,251
IQ:32,264,1,194,72
IQ:33,272,255,68,-214
IQ:34,280,2,-219,-78
IQ:35,288,255,-93,185
IQ:0,0,11,116,95
IQ:1,8,11,73,-136
IQ:2,16,11,-139,-56
IQ:3,24,11,-61,150
IQ:4,32,11,150,48
IQ:5,40,11,49,-155
IQ:6,48,11,-153,-41
IQ:7,56,11,-23,156
IQ:8,72,12,31,-167
IQ:9,80,255,-183,-11
IQ:10,88,1,-3,181
IQ:11,96,255,176,-19
IQ:12,104,2,-72,-197
IQ:13,112,255,-196,73
IQ:14,120,10,69,215
IQ:15,128,255,204,-64
IQ:16,136,3,-86,-217
IQ:17,144,255,-232,68
IQ:18,152,9,25,228
IQ:19,160,255,206,-36
IQ:20,168,4,-40,-153
IQ:21,176,255,-114,44
IQ:22,184,8,130,27
IQ:23,192,255,49,-170
IQ:24,200,7,-137,-43
IQ:25,208,255,-54,170
IQ:26,216,6,165,105
IQ:27,224,255,64,-140
IQ:28,232,5,-128,42
IQ:29,240,255,49,168
IQ:30,248,12,160,-17
IQ:31,256,255,-43,-172
IQ:32,264,1,-187,60
IQ:33,272,255,70,159
IQ:34,280,2,142,-156
IQ:35,288,255,-143,-140
IQ:0,0,11,-126,88
IQ:1,8,11,75,140
IQ:2,16,11,123,-79
IQ:3,24,11,-110,-99
IQ:4,32,11,-98,115
IQ:5,40,11,114,77
IQ:6,48,11,68,-118
IQ:7,56,11,-125,-70
IQ:8,72,12,110,-24
IQ:9,80,255,14,-85
IQ:10,88,1,-52,-48
IQ:11,96,255,-37,21
IQ:12,104,2,34,28
IQ:13,112,255,62,-77
IQ:14,120,10,25,-359
IQ:15,128,255,-214,-109
IQ:16,136,3,22,63
IQ:17,144,255,109,17
IQ:18,152,9,127,-50
IQ:19,160,255,-45,-115
IQ:20,168,4,-112,30
IQ:21,176,255,-21,118
IQ:22,184,8,-46,87
IQ:23,192,255,8,17
IQ:24,200,7,-115,-48
IQ:25,208,255,-53,68
IQ:26,216,6,35,-32
IQ:27,224,255,-37,-8
IQ:28,232,5,-24,88
IQ:29,240,255,65,66
IQ:30,248,12,60,83
IQ:31,256,255,69,-20
IQ:32,264,1,30,-50
IQ:33,272,255,-24,-27
IQ:34,280,2,-9,43
IQ:35,288,255,9,-38
IQ:0,0,11,162,159
IQ:1,8,11,145,-164
IQ:2,16,11,-184,-109
IQ:3,24,11,-123,201
IQ:4,32,11,185,118
IQ:5,40,11,78,-197
IQ:6,48,11,-212,-59
IQ:7,56,11,-37,229
IQ:8,72,12,-76,-178
IQ:9,80,255,-168,42
IQ:10,88,1,28,132
IQ:11,96,255,93,-34
IQ:12,104,2,-77,-66
IQ:13,112,255,-129,36
IQ:14,120,10,-321,61
IQ:15,128,255,-86,162
IQ:16,136,3,-54,-58
IQ:17,144,255,-11,-18
IQ:18,152,9,34,-124
IQ:19,160,255,-128,-41
IQ:20,168,4,-57,97
IQ:21,176,255,150,113
IQ:22,184,8,191,31
IQ:23,192,255,17,-101
IQ:24,200,7,-86,187
IQ:25,208,255,130,116
IQ:26,216,6,33,-83
IQ:27,224,255,-60,-29
IQ:28,232,5,13,39
IQ:29,240,255,106,-6
IQ:30,248,12,179,-140
IQ:31,256,255,-101,-120
IQ:32,264,1,-94,85
IQ:33,272,255,67,62
IQ:34,280,2,38,-70
IQ:35,288,255,-137,-19
IQ:0,0,11,110,127
IQ:1,8,11,101,-136
IQ:2,16,11,-148,-96
IQ:3,24,11,-84,155
IQ:4,32,11,156,63
IQ:5,40,11,65,-157
IQ:6,48,11,-162,-45
IQ:7,56,11,-27,163
IQ:8,72,12,-21,-227
IQ:9,80,255,-245,9
IQ:10,88,1,-18,239
IQ:11,96,255,223,30
IQ:12,104,2,11,-206
IQ:13,112,255,-218,20
IQ:14,120,10,20,292
IQ:15,128,255,252,17
IQ:16,136,3,-1,-216
IQ:17,144,255,-208,13
IQ:18,152,9,1,152
IQ:19,160,255,130,-27
IQ:20,168,4,-63,-135
IQ:21,176,255,-91,86
IQ:22,184,8,198,46
IQ:23,192,255,61,-201
IQ:24,200,7,-180,-19
IQ:25,208,255,-27,206
IQ:26,216,6,167,73
IQ:27,224,255,25,-154
IQ:28,232,5,-219,14
IQ:29,240,255,30,203
IQ:30,248,12,202,-113
IQ:31,256,255,-97,-235
IQ:32,264,1,-233,56
IQ:33,272,255,53,214
IQ:34,280,2,206,-66
IQ:35,288,255,-75,-162
IQ:0,0,11,-130,132
IQ:1,8,11,145,121
IQ:2,16,11,103,-150
IQ:3,24,11,-169,-93
IQ:4,32,11,-80,167
IQ:5,40,11,177,77
IQ:6,48,11,41,-182
IQ:7,56,11,-178,-39
IQ:8,72,12,224,-11
IQ:9,80,255,-22,-249
IQ:10,88,1,-246,-29
IQ:11,96,255,-45,231
IQ:12,104,2,223,0
IQ:13,112,255,-23,-233
IQ:14,120,10,-299,-5
IQ:15,128,255,-24,282
IQ:16,136,3,230,-2
IQ:17,144,255,-22,-215
IQ:18,152,9,-147,-13
IQ:19,160,255,42,168
IQ:20,168,4,129,-82
IQ:21,176,255,-104,-91
IQ:22,184,8,-65,212
IQ:23,192,255,208,80
IQ:24,200,7,7,-199
IQ:25,208,255,-226,-66
IQ:26,216,6,-72,160
IQ:27,224,255,172,48
IQ:28,232,5,9,-254
IQ:29,240,255,-228,6
IQ:30,248,12,147,176
IQ:31,256,255,262,-101
