0,1,2,3,4
IQ:18,152,9,-68,-123
IQ:19,160,255,-115,98
IQ:20,168,4,154,149
IQ:21,176,255,161,-126
IQ:22,184,8,-111,-113
IQ:23,192,255,-104,123
IQ:24,200,7,125,93
IQ:25,208,255,85,-132
IQ:26,216,6,-136,-72
IQ:27,224,255,-33,163
IQ:28,232,5,228,41
IQ:29,240,255,37,-216
IQ:30,248,12,-185,-35
IQ:31,256,255,-6,152
IQ:32,264,1,147,-66
IQ:33,272,255,-72,-143
IQ:34,280,2,-113,105
IQ:35,288,255,125,131
IQ:0,0,11,131,-107
IQ:1,8,11,-127,-112
IQ:2,16,11,-95,142
IQ:3,24,11,152,89
IQ:4,32,11,73,-145
IQ:5,40,11,-166,-43
IQ:6,48,11,-24,165
IQ:7,56,11,172,-2
IQ:8,72,12,-141,1
IQ:9,80,255,32,138
IQ:10,88,1,179,-75
IQ:11,96,255,-75,-155
IQ:12,104,2,-127,145
IQ:13,112,255,123,146
IQ:14,120,10,80,-89
IQ:15,128,255,-120,-59
IQ:16,136,3,-47,176
IQ:17,144,255,168,63
IQ:18,152,9,20,-134
IQ:19,160,255,-172,-25
IQ:20,168,4,-56,187
IQ:21,176,255,171,30
IQ:22,184,8,-6,-179
IQ:23,192,255,-157,13
IQ:24,200,7,82,115
IQ:25,208,255,139,-93
IQ:26,216,6,-64,-145
IQ:27,224,255,-135,85
IQ:28,232,5,79,149
IQ:29,240,255,125,-95
IQ:30,248,12,-102,-107
IQ:31,256,255,-86,122
IQ:32,264,1,167,105
IQ:33,272,255,87,-149
IQ:34,280,2,-183,-21
IQ:35,288,255,-31,203
IQ:0,0,11,-39,-179
IQ:1,8,11,-168,47
IQ:2,16,11,62,155
IQ:3,24,11,143,-87
IQ:4,32,11,-88,-149
IQ:5,40,11,-140,94
IQ:6,48,11,113,128
IQ:7,56,11,106,-136
IQ:8,72,12,-68,133
IQ:9,80,255,145,37
IQ:10,88,1,41,-192
IQ:11,96,255,-170,-29
IQ:12,104,2,54,181
IQ:13,112,255,190,-40
IQ:14,120,10,-43,-116
IQ:15,128,255,-116,75
IQ:16,136,3,123,133
IQ:17,144,255,121,-126
IQ:18,152,9,-101,-92
IQ:19,160,255,-103,137
IQ:20,168,4,123,159
IQ:21,176,255,129,-123
IQ:22,184,8,-141,-105
IQ:23,192,255,-69,139
IQ:24,200,7,145,-18
IQ:25,208,255,7,-170
IQ:26,216,6,-155,-34
IQ:27,224,255,-23,153
IQ:28,232,5,163,1
IQ:29,240,255,-10,-155
IQ:30,248,12,-144,14
IQ:31,256,255,53,132
IQ:32,264,1,178,-87
IQ:33,272,255,-95,-143
IQ:34,280,2,-108,158
IQ:35,288,255,163,122
IQ:0,0,11,164,-38
IQ:1,8,11,-67,-164
IQ:2,16,11,-160,74
IQ:3,24,11,80,149
IQ:4,32,11,142,-102
IQ:5,40,11,-116,-123
IQ:6,48,11,-113,130
IQ:7,56,11,138,95
IQ:8,72,12,-160,-96
IQ:9,80,255,-55,145
IQ:10,88,1,159,2
IQ:11,96,255,-9,-157
IQ:12,104,2,-139,62
IQ:13,112,255,69,153
IQ:14,120,10,128,-58
IQ:15,128,255,-71,-120
IQ:16,136,3,-105,115
IQ:17,144,255,109,122
IQ:18,152,9,96,-96
IQ:19,160,255,-129,-70
IQ:20,168,4,-89,192
IQ:21,176,255,175,114
IQ:22,184,8,72,-137
IQ:23,192,255,-147,-52
IQ:24,200,7,-48,149
IQ:25,208,255,150,26
IQ:26,216,6,19,-153
IQ:27,224,255,-167,27
IQ:28,232,5,32,230
IQ:29,240,255,226,-27
IQ:30,248,12,-14,-181
IQ:31,256,255,-158,37
IQ:32,264,1,106,119
IQ:33,272,255,118,-106
IQ:34,280,2,-127,-80
IQ:35,288,255,-81,159
IQ:0,0,11,32,167
IQ:1,8,11,159,-58
IQ:2,16,11,-66,-159
IQ:3,24,11,-150,84
IQ:4,32,11,90,145
IQ:5,40,11,133,-103
IQ:6,48,11,-117,-128
IQ:7,56,11,-111,120
IQ:8,72,12,86,-127
IQ:9,80,255,-139,-42
IQ:10,88,1,-46,189
IQ:11,96,255,172,10
IQ:12,104,2,-49,-189
IQ:13,112,255,-188,31
IQ:14,120,10,45,120
IQ:15,128,255,118,-69
IQ:16,136,3,-110,-144
IQ:17,144,255,-146,101
IQ:18,152,9,98,92
IQ:19,160,255,93,-145
IQ:20,168,4,-141,-147
IQ:21,176,255,-126,121
IQ:22,184,8,148,101
IQ:23,192,255,81,-139
IQ:24,200,7,-141,-7
IQ:25,208,255,-7,161
IQ:26,216,6,155,41
IQ:27,224,255,4,-146
IQ:28,232,5,-176,8
IQ:29,240,255,5,163
IQ:30,248,12,142,-10
IQ:31,256,255,-53,-135
IQ:32,264,1,-181,81
IQ:33,272,255,87,146
IQ:34,280,2,123,-148
IQ:35,288,255,-153,-136
IQ:0,0,11,7,-167
IQ:1,8,11,-174,14
IQ:2,16,11,18,168
IQ:3,24,11,163,-27
IQ:4,32,11,-43,-164
IQ:5,40,11,-155,58
IQ:6,48,11,64,156
IQ:7,56,11,136,-94
IQ:8,72,12,-105,100
IQ:9,80,255,122,79
IQ:10,88,1,97,-170
IQ:11,96,255,-155,-61
IQ:12,104,2,3,193
IQ:13,112,255,177,8
IQ:14,120,10,-20,-122
IQ:15,128,255,-131,39
IQ:16,136,3,84,159
IQ:17,144,255,158,-68
IQ:18,152,9,-69,-112
IQ:19,160,255,-119,112
IQ:20,168,4,93,179
IQ:21,176,255,149,-74
IQ:22,184,8,-122,-128
IQ:23,192,255,-113,111
IQ:24,200,7,128,46
IQ:25,208,255,42,-157
IQ:26,216,6,-148,-61
IQ:27,224,255,-59,139
IQ:28,232,5,151,53
IQ:29,240,255,32,-162
IQ:30,248,12,-147,-12
IQ:31,256,255,21,144
IQ:32,264,1,191,-37
IQ:33,272,255,-38,-157
IQ:34,280,2,-154,114
IQ:35,288,255,102,172
IQ:0,0,11,166,82
IQ:1,8,11,59,-183
IQ:2,16,11,-183,-47
IQ:3,24,11,-34,195
IQ:4,32,11,190,15
IQ:5,40,11,-10,-184
IQ:6,48,11,-191,34
IQ:7,56,11,58,186
IQ:8,72,12,-178,-147
IQ:9,80,255,-113,152
IQ:10,88,1,202,32
IQ:11,96,255,18,-191
IQ:12,104,2,-156,46
IQ:13,112,255,17,191
IQ:14,120,10,134,93
IQ:15,128,255,16,-74
IQ:16,136,3,-149,142
IQ:17,144,255,74,192
IQ:18,152,9,48,7
IQ:19,160,255,-102,-44
IQ:20,168,4,-201,196
IQ:21,176,255,122,193
IQ:22,184,8,41,-89
IQ:23,192,255,-137,-67
IQ:24,200,7,-95,60
IQ:25,208,255,83,48
IQ:26,216,6,31,-146
IQ:27,224,255,-200,29
IQ:28,232,5,-29,325
IQ:29,240,255,281,46
IQ:30,248,12,0,-223
IQ:31,256,255,-180,33
IQ:32,264,1,132,171
IQ:33,272,255,173,-107
IQ:34,280,2,-121,-98
IQ:35,288,255,-148,139
IQ:0,0,11,84,-151
IQ:1,8,11,-157,-76
IQ:2,16,11,-67,161
IQ:3,24,11,162,44
IQ:4,32,11,19,-175
IQ:5,40,11,-174,-9
IQ:6,48,11,12,171
IQ:7,56,11,172,-29
IQ:8,72,12,-178,48
IQ:9,80,255,67,135
IQ:10,88,1,104,-122
IQ:11,96,255,-118,-97
IQ:12,104,2,-44,149
IQ:13,112,255,160,53
IQ:14,120,10,54,-131
IQ:15,128,255,-128,-34
IQ:16,136,3,23,150
IQ:17,144,255,170,-11
IQ:18,152,9,-6,-137
IQ:19,160,255,-150,42
IQ:20,168,4,61,202
IQ:21,176,255,200,-39
IQ:22,184,8,-38,-150
IQ:23,192,255,-147,62
IQ:24,200,7,69,139
IQ:25,208,255,124,-85
IQ:26,216,6,-100,-123
IQ:27,224,255,-102,131
IQ:28,232,5,191,139
IQ:29,240,255,127,-186
IQ:30,248,12,-154,-110
IQ:31,256,255,-84,131
IQ:32,264,1,161,3
IQ:33,272,255,5,-161
IQ:34,280,2,-136,48
IQ:35,288,255,66,170
IQ:0,0,11,-80,-151
IQ:1,8,11,-149,94
IQ:2,16,11,104,140
IQ:3,24,11,109,-120
IQ:4,32,11,-139,-108
IQ:5,40,11,-97,138
IQ:6,48,11,162,69
IQ:7,56,11,51,-166
IQ:8,72,12,-44,183
IQ:9,80,255,151,26
IQ:10,88,1,-70,-149
IQ:11,96,255,-143,71
IQ:12,104,2,102,124
IQ:13,112,255,137,-96
IQ:14,120,10,-72,-113
IQ:15,128,255,-98,87
IQ:16,136,3,146,57
IQ:17,144,255,70,-155
IQ:18,152,9,-124,-69
IQ:19,160,255,-58,143
IQ:20,168,4,202,51
IQ:21,176,255,48,-204
IQ:22,184,8,-146,-47
IQ:23,192,255,-22,163
IQ:24,200,7,154,16
IQ:25,208,255,2,-157
IQ:26,216,6,-155,17
IQ:27,224,255,67,148
IQ:28,232,5,226,-86
IQ:29,240,255,-71,-213
IQ:30,248,12,-163,67
IQ:31,256,255,76,137
IQ:32,264,1,83,-139
IQ:33,272,255,-139,-76
IQ:34,280,2,-42,148
IQ:35,288,255,176,54
IQ:0,0,11,40,-163
IQ:1,8,11,-186,-17
IQ:2,16,11,-75,125
IQ:3,24,11,172,16
IQ:4,32,11,-5,-155
IQ:5,40,11,-180,46
IQ:6,48,11,52,128
IQ:7,56,11,137,-84
IQ:8,72,12,-131,46
IQ:9,80,255,98,110
IQ:10,88,1,117,-160
IQ:11,96,255,-142,-94
IQ:12,104,2,-44,176
IQ:13,112,255,173,49
IQ:14,120,10,0,-114
IQ:15,128,255,-137,7
IQ:16,136,3,35,177
IQ:17,144,255,166,-27
IQ:18,152,9,-48,-122
IQ:19,160,255,-141,78
IQ:20,168,4,58,194
IQ:21,176,255,165,-57
IQ:22,184,8,-84,-146
IQ:23,192,255,-136,84
IQ:24,200,7,120,65
IQ:25,208,255,75,-138
IQ:26,216,6,-126,-90
IQ:27,224,255,-73,131
IQ:28,232,5,143,77
IQ:29,240,255,68,-147
IQ:30,248,12,-137,-56
IQ:31,256,255,-16,143
IQ:32,264,1,192,0
IQ:33,272,255,-25,-170
IQ:34,280,2,-162,94
IQ:35,288,255,82,183
IQ:0,0,11,-139,-138
IQ:1,8,11,-128,149
IQ:2,16,11,149,106
IQ:3,24,11,72,-159
IQ:4,32,11,-180,-44
IQ:5,40,11,-42,185
IQ:6,48,11,179,21
IQ:7,56,11,-24,-180
IQ:8,72,12,138,178
IQ:9,80,255,134,-122
IQ:10,88,1,-201,-90
IQ:11,96,255,-90,171
IQ:12,104,2,138,5
IQ:13,112,255,28,-189
IQ:14,120,10,-104,-117
IQ:15,128,255,-37,74
IQ:16,136,3,180,-76
IQ:17,144,255,-25,-191
IQ:18,152,9,-54,-13
IQ:19,160,255,82,65
IQ:20,168,4,231,-132
IQ:21,176,255,-86,-207
IQ:22,184,8,-76,79
IQ:23,192,255,99,109
IQ:24,200,7,97,-17
IQ:25,208,255,-72,-64
IQ:26,216,6,-88,134
IQ:27,224,255,184,38
IQ:28,232,5,94,-285
IQ:29,240,255,-263,-95
IQ:30,248,12,-68,224
IQ:31,256,255,180,38
IQ:32,264,1,-59,-185
IQ:33,272,255,-185,53
IQ:34,280,2,87,138
IQ:35,288,255,172,-90
IQ:0,0,11,-118,129
IQ:1,8,11,140,102
IQ:2,16,11,97,-134
IQ:3,24,11,-145,-88
IQ:4,32,11,-46,161
IQ:5,40,11,189,35
IQ:6,48,11,27,-163
IQ:7,56,11,-151,-5
IQ:8,72,12,179,10
IQ:9,80,255,-13,-149
IQ:10,88,1,-144,98
IQ:11,96,255,96,118
IQ:12,104,2,62,-147
IQ:13,112,255,-138,-106
IQ:14,120,10,-95,109
IQ:15,128,255,83,80
IQ:16,136,3,19,-150
IQ:17,144,255,-181,-20
IQ:18,152,9,-27,146
IQ:19,160,255,135,-5
IQ:20,168,4,-8,-220
IQ:21,176,255,-198,-2
IQ:22,184,8,11,150
IQ:23,192,255,155,-39
IQ:24,200,7,-22,-130
IQ:25,208,255,-118,58
IQ:26,216,6,78,138
IQ:27,224,255,101,-77
IQ:28,232,5,-172,-170
IQ:29,240,255,-172,144
IQ:30,248,12,136,164
IQ:31,256,255,80,-102
IQ:32,264,1,-157,-47
IQ:33,272,255,-39,158
IQ:34,280,2,150,-3
IQ:35,288,255,-20,-178
IQ:0,0,11,125,107
IQ:1,8,11,98,-137
IQ:2,16,11,-148,-88
IQ:3,24,11,-77,146
IQ:4,32,11,158,69
IQ:5,40,11,49,-158
IQ:6,48,11,-167,-38
IQ:7,56,11,-22,163
IQ:8,72,12,-16,-145
IQ:9,80,255,-131,51
IQ:10,88,1,77,181
IQ:11,96,255,154,-76
IQ:12,104,2,-143,-114
IQ:13,112,255,-125,135
IQ:14,120,10,100,59
IQ:15,128,255,42,-130
IQ:16,136,3,-169,-53
IQ:17,144,255,-54,150
IQ:18,152,9,130,22
IQ:19,160,255,0,-166
IQ:20,168,4,-193,-46
IQ:21,176,255,-14,173
IQ:22,184,8,177,-7
IQ:23,192,255,-17,-155
IQ:24,200,7,-105,79
IQ:25,208,255,92,136
IQ:26,216,6,140,-62
IQ:27,224,255,-67,-131
IQ:28,232,5,-129,90
IQ:29,240,255,91,131
IQ:30,248,12,110,-88
IQ:31,256,255,-123,-74
IQ:32,264,1,-87,177
IQ:33,272,255,150,74
IQ:34,280,2,1,-183
IQ:35,288,255,-199,-7
IQ:0,0,11,70,145
IQ:1,8,11,142,-95
IQ:2,16,11,-104,-133
IQ:3,24,11,-117,122
IQ:4,32,11,124,112
IQ:5,40,11,99,-138
IQ:6,48,11,-145,-89
IQ:7,56,11,-67,142
IQ:8,72,12,36,-142
IQ:9,80,255,-145,11
IQ:10,88,1,11,193
IQ:11,96,255,153,-27
IQ:12,104,2,-113,-152
IQ:13,112,255,-158,100
IQ:14,120,10,85,90
IQ:15,128,255,84,-102
IQ:16,136,3,-166,-85
IQ:17,144,255,-95,135
IQ:18,152,9,117,47
IQ:19,160,255,57,-155
IQ:20,168,4,-167,-106
IQ:21,176,255,-78,158
IQ:22,184,8,161,37
IQ:23,192,255,15,-156
IQ:24,200,7,-125,48
IQ:25,208,255,53,161
IQ:26,216,6,169,-16
IQ:27,224,255,-24,-144
IQ:28,232,5,-150,38
IQ:29,240,255,67,136
IQ:30,248,12,139,-60
IQ:31,256,255,-66,-116
IQ:32,264,1,-136,148
IQ:33,272,255,135,113
IQ:34,280,2,69,-212
IQ:35,288,255,-171,-65
IQ:0,0,11,-93,168
IQ:1,8,11,171,76
IQ:2,16,11,43,-171
IQ:3,24,11,-186,-18
IQ:4,32,11,0,199
IQ:5,40,11,187,-12
IQ:6,48,11,-31,-177
IQ:7,56,11,-179,61
IQ:8,72,12,149,-175
IQ:9,80,255,-146,-94
IQ:10,88,1,-29,212
IQ:11,96,255,189,31
IQ:12,104,2,-38,-142
IQ:13,112,255,-193,18
IQ:14,120,10,-96,133
IQ:15,128,255,81,14
IQ:16,136,3,-152,-140
IQ:17,144,255,-172,79
IQ:18,152,9,3,57
IQ:19,160,255,31,-96
IQ:20,168,4,-200,-172
IQ:21,176,255,-174,158
IQ:22,184,8,82,42
IQ:23,192,255,54,-117
IQ:24,200,7,-66,-78
IQ:25,208,255,-44,94
IQ:26,216,6,142,61
IQ:27,224,255,-29,-179
IQ:28,232,5,-325,-39
IQ:29,240,255,-47,283
IQ:30,248,12,222,16
IQ:31,256,255,-4,-176
IQ:32,264,1,-171,117
IQ:33,272,255,97,164
IQ:34,280,2,85,-118
IQ:35,288,255,-149,-127
IQ:0,0,11,-47,-150
IQ:1,8,11,-140,64
IQ:2,16,11,79,140
IQ:3,24,11,127,-91
IQ:4,32,11,-111,-117
IQ:5,40,11,-108,113
IQ:6,48,11,121,91
IQ:7,56,11,72,-140
IQ:8,72,12,-49,150
IQ:9,80,255,133,29
IQ:10,88,1,-12,-130
IQ:11,96,255,-133,10
IQ:12,104,2,53,103
IQ:13,112,255,123,-69
IQ:14,120,10,-46,-119
IQ:15,128,255,-106,58
IQ:16,136,3,96,69
IQ:17,144,255,76,-114
IQ:18,152,9,-97,-91
IQ:19,160,255,-72,106
IQ:20,168,4,151,66
IQ:21,176,255,70,-149
IQ:22,184,8,-128,-70
IQ:23,192,255,-43,127
IQ:24,200,7,133,22
IQ:25,208,255,20,-134
IQ:26,216,6,-134,-7
IQ:27,224,255,25,136
IQ:28,232,5,176,-56
IQ:29,240,255,-48,-182
IQ:30,248,12,-156,43
IQ:31,256,255,47,127
IQ:32,264,1,90,-93
IQ:33,272,255,-93,-85
IQ:34,280,2,-52,108
IQ:35,288,255,137,51
IQ:0,0,11,156,31
IQ:1,8,11,25,-163
IQ:2,16,11,-164,-4
IQ:3,24,11,14,158
IQ:4,32,11,155,-30
IQ:5,40,11,-36,-158
IQ:6,48,11,-163,39
IQ:7,56,11,51,150
IQ:8,72,12,-84,-107
IQ:9,80,255,-85,107
IQ:10,88,1,135,105
IQ:11,96,255,86,-131
IQ:12,104,2,-156,-39
IQ:13,112,255,-47,152
IQ:14,120,10,124,7
IQ:15,128,255,-7,-127
IQ:16,136,3,-164,23
IQ:17,144,255,16,148
IQ:18,152,9,119,-52
IQ:19,160,255,-72,-136
IQ:20,168,4,-176,74
IQ:21,176,255,61,162
IQ:22,184,8,131,-91
IQ:23,192,255,-89,-120
IQ:24,200,7,-52,100
IQ:25,208,255,130,61
IQ:26,216,6,90,-109
IQ:27,224,255,-124,-80
IQ:28,232,5,-61,131
IQ:29,240,255,139,42
IQ:30,248,12,39,-129
IQ:31,256,255,-139,-9
IQ:32,264,1,0,167
IQ:33,272,255,154,-5
IQ:34,280,2,-66,-148
IQ:35,288,255,-165,64
IQ:0,0,11,49,169
IQ:1,8,11,167,-59
IQ:2,16,11,-80,-162
IQ:3,24,11,-150,91
IQ:4,32,11,105,132
IQ:5,40,11,125,-127
IQ:6,48,11,-144,-93
IQ:7,56,11,-100,145
IQ:8,72,12,16,-235
IQ:9,80,255,-167,25
IQ:10,88,1,120,188
IQ:11,96,255,182,-86
IQ:12,104,2,-132,-101
IQ:13,112,255,-146,157
IQ:14,120,10,5,129
IQ:15,128,255,32,-39
IQ:16,136,3,-231,6
IQ:17,144,255,-66,188
IQ:18,152,9,-4,11
IQ:19,160,255,-91,-95
IQ:20,168,4,-307,-10
IQ:21,176,255,-49,225
IQ:22,184,8,68,-72
IQ:23,192,255,-86,-123
IQ:24,200,7,-65,-48
IQ:25,208,255,30,53
IQ:26,216,6,151,-76
IQ:27,224,255,-162,-130
IQ:28,232,5,-288,222
IQ:29,240,255,172,276
IQ:30,248,12,198,-126
IQ:31,256,255,-111,-131
IQ:32,264,1,-44,227
IQ:33,272,255,201,64
IQ:34,280,2,-17,-164
IQ:35,288,255,-211,-12
IQ:0,0,11,-69,216
IQ:1,8,11,206,57
IQ:2,16,11,25,-218
IQ:3,24,11,-228,0
IQ:4,32,11,12,221
IQ:5,40,11,212,-55
IQ:6,48,11,-71,-204
IQ:7,56,11,-185,110
IQ:8,72,12,177,-235
IQ:9,80,255,-202,-106
IQ:10,88,1,-38,271
IQ:11,96,255,232,35
IQ:12,104,2,-63,-209
IQ:13,112,255,-256,35
IQ:14,120,10,-63,167
IQ:15,128,255,110,-9
IQ:16,136,3,-179,-191
IQ:17,144,255,-211,116
IQ:18,152,9,17,48
IQ:19,160,255,42,-141
IQ:20,168,4,-247,-218
IQ:21,176,255,-185,206
IQ:22,184,8,126,31
IQ:23,192,255,54,-183
IQ:24,200,7,-85,-89
IQ:25,208,255,-35,116
IQ:26,216,6,193,35
IQ:27,224,255,-56,-236
IQ:28,232,5,-398,-30
IQ:29,240,255,-35,346
IQ:30,248,12,274,-5
IQ:31,256,255,-40,-221
IQ:32,264,1,-217,170
IQ:33,272,255,163,206
IQ:34,280,2,133,-169
IQ:35,288,255,-194,-175
IQ:0,0,11,-41,155
IQ:1,8,11,157,28
IQ:2,16,11,8,-153
IQ:3,24,11,-153,15
IQ:4,32,11,39,148
IQ:5,40,11,140,-57
IQ:6,48,11,-68,-148
IQ:7,56,11,-138,76
IQ:8,72,12,123,-96
IQ:9,80,255,-93,-87
IQ:10,88,1,-46,122
IQ:11,96,255,121,48
IQ:12,104,2,1,-117
IQ:13,112,255,-139,-7
IQ:14,120,10,-17,131
IQ:15,128,255,125,8
IQ:16,136,3,-43,-113
IQ:17,144,255,-127,42
IQ:18,152,9,34,123
IQ:19,160,255,114,-56
IQ:20,168,4,-100,-121
IQ:21,176,255,-135,93
IQ:22,184,8,76,121
IQ:23,192,255,107,-82
IQ:24,200,7,-103,-86
IQ:25,208,255,-82,109
IQ:26,216,6,108,72
IQ:27,224,255,40,-131
IQ:28,232,5,-179,-47
IQ:29,240,255,-50,169
IQ:30,248,12,150,32
IQ:31,256,255,9,-133
IQ:32,264,1,-123,41
IQ:33,272,255,28,125
IQ:34,280,2,95,-70
IQ:35,288,255,-96,-113
IQ:0,0,11,141,104
IQ:1,8,11,91,-154
IQ:2,16,11,-159,-78
IQ:3,24,11,-70,159
IQ:4,32,11,166,48
IQ:5,40,11,33,-175
IQ:6,48,11,-172,-26
IQ:7,56,11,0,172
IQ:8,72,12,-32,-141
IQ:9,80,255,-143,57
IQ:10,88,1,70,153
IQ:11,96,255,130,-92
IQ:12,104,2,-129,-123
IQ:13,112,255,-126,133
IQ:14,120,10,114,79
IQ:15,128,255,69,-131
IQ:16,136,3,-165,-71
IQ:17,144,255,-60,153
IQ:18,152,9,140,17
IQ:19,160,255,5,-170
IQ:20,168,4,-196,-54
IQ:21,176,255,-40,171
IQ:22,184,8,178,-8
IQ:23,192,255,-19,-160
IQ:24,200,7,-101,90
IQ:25,208,255,105,131
IQ:26,216,6,140,-68
IQ:27,224,255,-85,-138
IQ:28,232,5,-142,82
IQ:29,240,255,96,113
IQ:30,248,12,91,-112
IQ:31,256,255,-129,-75
