0,1,2,3,4
IQ:23,192,255,-71,49
IQ:24,200,7,115,135
IQ:25,208,255,141,-103
IQ:26,216,6,-69,-131
IQ:27,224,255,-143,65
IQ:28,232,5,-14,116
IQ:29,240,255,72,-10
IQ:30,248,12,-49,-58
IQ:31,256,255,-7,71
IQ:32,264,1,147,-8
IQ:33,272,255,-24,-174
IQ:34,280,2,-206,-2
IQ:35,288,255,-24,207
IQ:0,0,11,-138,-90
IQ:1,8,11,-74,147
IQ:2,16,11,144,54
IQ:3,24,11,34,-159
IQ:4,32,11,-162,-21
IQ:5,40,11,-2,156
IQ:6,48,11,157,-23
IQ:7,56,11,-25,-166
IQ:8,72,12,55,118
IQ:9,80,255,111,-85
IQ:10,88,1,-75,-122
IQ:11,96,255,-88,85
IQ:12,104,2,132,51
IQ:13,112,255,44,-150
IQ:14,120,10,-150,-71
IQ:15,128,255,-68,141
IQ:16,136,3,111,25
IQ:17,144,255,-7,-94
IQ:18,152,9,-125,94
IQ:19,160,255,79,163
IQ:20,168,4,133,-37
IQ:21,176,255,-56,-137
IQ:22,184,8,-108,23
IQ:23,192,255,44,104
IQ:24,200,7,95,-80
IQ:25,208,255,-93,-101
IQ:26,216,6,-108,96
IQ:27,224,255,122,84
IQ:28,232,5,83,-139
IQ:29,240,255,-142,-91
IQ:30,248,12,-77,106
IQ:31,256,255,126,48
IQ:32,264,1,46,-131
IQ:33,272,255,-136,-24
IQ:34,280,2,17,143
IQ:35,288,255,161,-18
IQ:0,0,11,7,-167
IQ:1,8,11,-159,17
IQ:2,16,11,34,164
IQ:3,24,11,162,-37
IQ:4,32,11,-50,-157
IQ:5,40,11,-145,70
IQ:6,48,11,92,136
IQ:7,56,11,136,-106
IQ:8,72,12,-61,99
IQ:9,80,255,115,47
IQ:10,88,1,31,-143
IQ:11,96,255,-143,-22
IQ:12,104,2,-23,151
IQ:13,112,255,149,13
IQ:14,120,10,-3,-155
IQ:15,128,255,-143,7
IQ:16,136,3,42,111
IQ:17,144,255,122,-50
IQ:18,152,9,-66,-122
IQ:19,160,255,-124,65
IQ:20,168,4,74,108
IQ:21,176,255,99,-83
IQ:22,184,8,-96,-88
IQ:23,192,255,-79,100
IQ:24,200,7,114,63
IQ:25,208,255,67,-120
IQ:26,216,6,-128,-59
IQ:27,224,255,-50,131
IQ:28,232,5,122,45
IQ:29,240,255,27,-117
IQ:30,248,12,-122,10
IQ:31,256,255,25,129
IQ:32,264,1,140,-42
IQ:33,272,255,-48,-136
IQ:34,280,2,-135,66
IQ:35,288,255,77,138
IQ:0,0,11,129,-93
IQ:1,8,11,-104,-120
IQ:2,16,11,-102,111
IQ:3,24,11,127,88
IQ:4,32,11,59,-144
IQ:5,40,11,-143,-68
IQ:6,48,11,-59,139
IQ:7,56,11,146,36
IQ:8,72,12,-78,5
IQ:9,80,255,51,56
IQ:10,88,1,81,-137
IQ:11,96,255,-148,-93
IQ:12,104,2,-138,160
IQ:13,112,255,157,117
IQ:14,120,10,114,-157
IQ:15,128,255,-95,-109
IQ:16,136,3,78,74
IQ:17,144,255,135,-72
IQ:18,152,9,-9,-157
IQ:19,160,255,-149,-12
IQ:20,168,4,-21,59
IQ:21,176,255,88,-1
IQ:22,184,8,19,-88
IQ:23,192,255,-92,34
IQ:24,200,7,105,144
IQ:25,208,255,149,-96
IQ:26,216,6,-59,-121
IQ:27,224,255,-156,55
IQ:28,232,5,-20,116
IQ:29,240,255,84,-15
IQ:30,248,12,-41,-53
IQ:31,256,255,-24,62
IQ:32,264,1,156,10
IQ:33,272,255,0,-168
IQ:34,280,2,-205,-23
IQ:35,288,255,-43,200
IQ:0,0,11,165,-36
IQ:1,8,11,-40,-155
IQ:2,16,11,-148,67
IQ:3,24,11,99,123
IQ:4,32,11,124,-107
IQ:5,40,11,-105,-122
IQ:6,48,11,-98,125
IQ:7,56,11,131,93
IQ:8,72,12,-124,-46
IQ:9,80,255,-28,133
IQ:10,88,1,136,18
IQ:11,96,255,0,-133
IQ:12,104,2,-143,53
IQ:13,112,255,52,145
IQ:14,120,10,165,-49
IQ:15,128,255,-39,-157
IQ:16,136,3,-90,55
IQ:17,144,255,78,55
IQ:18,152,9,27,-157
IQ:19,160,255,-164,-64
IQ:20,168,4,-78,116
IQ:21,176,255,125,65
IQ:22,184,8,53,-98
IQ:23,192,255,-114,-47
IQ:24,200,7,-25,111
IQ:25,208,255,131,5
IQ:26,216,6,-6,-141
IQ:27,224,255,-152,35
IQ:28,232,5,27,172
IQ:29,240,255,159,-30
IQ:30,248,12,-34,-123
IQ:31,256,255,-128,56
IQ:32,264,1,52,127
IQ:33,272,255,104,-66
IQ:34,280,2,-117,-81
IQ:35,288,255,-100,135
IQ:0,0,11,-158,37
IQ:1,8,11,50,162
IQ:2,16,11,163,-58
IQ:3,24,11,-75,-155
IQ:4,32,11,-133,85
IQ:5,40,11,109,117
IQ:6,48,11,115,-118
IQ:7,56,11,-126,-115
IQ:8,72,12,126,42
IQ:9,80,255,26,-140
IQ:10,88,1,-137,-33
IQ:11,96,255,-8,121
IQ:12,104,2,146,-40
IQ:13,112,255,-48,-148
IQ:14,120,10,-172,31
IQ:15,128,255,41,154
IQ:16,136,3,102,-56
IQ:17,144,255,-67,-70
IQ:18,152,9,-27,145
IQ:19,160,255,169,58
IQ:20,168,4,89,-118
IQ:21,176,255,-121,-99
IQ:22,184,8,-65,86
IQ:23,192,255,111,34
IQ:24,200,7,40,-129
IQ:25,208,255,-129,-17
IQ:26,216,6,-7,143
IQ:27,224,255,156,-16
IQ:28,232,5,-14,-169
IQ:29,240,255,-160,13
IQ:30,248,12,31,121
IQ:31,256,255,132,-58
IQ:32,264,1,-53,-139
IQ:33,272,255,-116,56
IQ:34,280,2,103,103
IQ:35,288,255,109,-125
IQ:0,0,11,-81,147
IQ:1,8,11,149,74
IQ:2,16,11,45,-156
IQ:3,24,11,-163,-33
IQ:4,32,11,-26,163
IQ:5,40,11,167,9
IQ:6,48,11,-3,-166
IQ:7,56,11,-163,20
IQ:8,72,12,99,-65
IQ:9,80,255,-80,-97
IQ:10,88,1,-95,109
IQ:11,96,255,115,86
IQ:12,104,2,90,-125
IQ:13,112,255,-124,-74
IQ:14,120,10,-77,133
IQ:15,128,255,132,54
IQ:16,136,3,18,-124
IQ:17,144,255,-132,-7
IQ:18,152,9,-8,136
IQ:19,160,255,139,-5
IQ:20,168,4,-14,-130
IQ:21,176,255,-124,29
IQ:22,184,8,45,118
IQ:23,192,255,121,-53
IQ:24,200,7,-66,-111
IQ:25,208,255,-114,81
IQ:26,216,6,85,105
IQ:27,224,255,104,-95
IQ:28,232,5,-83,-101
IQ:29,240,255,-83,93
IQ:30,248,12,104,53
IQ:31,256,255,36,-128
IQ:32,264,1,-143,-28
IQ:33,272,255,-16,143
IQ:34,280,2,156,12
IQ:35,288,255,7,-169
IQ:0,0,11,57,-141
IQ:1,8,11,-143,-32
IQ:2,16,11,-19,143
IQ:3,24,11,157,-3
IQ:4,32,11,-1,-155
IQ:5,40,11,-154,26
IQ:6,48,11,31,149
IQ:7,56,11,144,-58
IQ:8,72,12,-58,41
IQ:9,80,255,74,17
IQ:10,88,1,4,-149
IQ:11,96,255,-171,-2
IQ:12,104,2,-25,200
IQ:13,112,255,200,18
IQ:14,120,10,28,-196
IQ:15,128,255,-133,-47
IQ:16,136,3,109,13
IQ:17,144,255,82,-134
IQ:18,152,9,-96,-131
IQ:19,160,255,-146,58
IQ:20,168,4,14,59
IQ:21,176,255,70,-60
IQ:22,184,8,-39,-78
IQ:23,192,255,-55,79
IQ:24,200,7,153,82
IQ:25,208,255,86,-157
IQ:26,216,6,-116,-77
IQ:27,224,255,-97,130
IQ:28,232,5,41,112
IQ:29,240,255,70,-58
IQ:30,248,12,-71,-26
IQ:31,256,255,15,66
IQ:32,264,1,133,-71
IQ:33,272,255,-83,-148
IQ:34,280,2,-181,78
IQ:35,288,255,66,193
IQ:0,0,11,-164,25
IQ:1,8,11,47,154
IQ:2,16,11,161,-60
IQ:3,24,11,-68,-154
IQ:4,32,11,-155,75
IQ:5,40,11,83,142
IQ:6,48,11,133,-107
IQ:7,56,11,-112,-131
IQ:8,72,12,123,31
IQ:9,80,255,28,-133
IQ:10,88,1,-142,-14
IQ:11,96,255,-4,151
IQ:12,104,2,153,1
IQ:13,112,255,-15,-155
IQ:14,120,10,-154,22
IQ:15,128,255,25,142
IQ:16,136,3,107,-59
IQ:17,144,255,-77,-120
IQ:18,152,9,-120,81
IQ:19,160,255,85,113
IQ:20,168,4,98,-92
IQ:21,176,255,-99,-91
IQ:22,184,8,-71,112
IQ:23,192,255,121,59
IQ:24,200,7,48,-138
IQ:25,208,255,-142,-53
IQ:26,216,6,-39,134
IQ:27,224,255,134,24
IQ:28,232,5,4,-133
IQ:29,240,255,-131,8
IQ:30,248,12,47,120
IQ:31,256,255,126,-58
IQ:32,264,1,-68,-133
IQ:33,272,255,-132,86
IQ:34,280,2,81,132
IQ:35,288,255,144,-86
IQ:0,0,11,89,-121
IQ:1,8,11,-130,-67
IQ:2,16,11,-56,141
IQ:3,24,11,136,44
IQ:4,32,11,29,-150
IQ:5,40,11,-142,-13
IQ:6,48,11,4,156
IQ:7,56,11,148,-19
IQ:8,72,12,-58,23
IQ:9,80,255,69,27
IQ:10,88,1,29,-142
IQ:11,96,255,-167,-48
IQ:12,104,2,-76,186
IQ:13,112,255,170,70
IQ:14,120,10,54,-174
IQ:15,128,255,-116,-71
IQ:16,136,3,96,53
IQ:17,144,255,117,-104
IQ:18,152,9,-52,-145
IQ:19,160,255,-140,29
IQ:20,168,4,6,69
IQ:21,176,255,78,-36
IQ:22,184,8,-26,-83
IQ:23,192,255,-62,62
IQ:24,200,7,128,105
IQ:25,208,255,114,-119
IQ:26,216,6,-96,-95
IQ:27,224,255,-115,103
IQ:28,232,5,17,114
IQ:29,240,255,75,-36
IQ:30,248,12,-61,-44
IQ:31,256,255,7,61
IQ:32,264,1,136,-58
IQ:33,272,255,-63,-161
IQ:34,280,2,-200,39
IQ:35,288,255,3,208
IQ:0,0,11,-50,155
IQ:1,8,11,149,26
IQ:2,16,11,9,-159
IQ:3,24,11,-160,15
IQ:4,32,11,17,155
IQ:5,40,11,153,-35
IQ:6,48,11,-58,-148
IQ:7,56,11,-150,68
IQ:8,72,12,93,-91
IQ:9,80,255,-110,-72
IQ:10,88,1,-79,115
IQ:11,96,255,114,59
IQ:12,104,2,18,-140
IQ:13,112,255,-157,-4
IQ:14,120,10,-23,169
IQ:15,128,255,159,31
IQ:16,136,3,-10,-113
IQ:17,144,255,-87,37
IQ:18,152,9,126,87
IQ:19,160,255,115,-138
IQ:20,168,4,-83,-116
IQ:21,176,255,-119,90
IQ:22,184,8,55,93
IQ:23,192,255,78,-85
IQ:24,200,7,-84,-70
IQ:25,208,255,-45,113
IQ:26,216,6,134,65
IQ:27,224,255,55,-141
IQ:28,232,5,-151,-54
IQ:29,240,255,-59,146
IQ:30,248,12,120,33
IQ:31,256,255,10,-138
IQ:32,264,1,-134,-4
IQ:33,272,255,19,128
IQ:34,280,2,135,-62
IQ:35,288,255,-79,-145
IQ:0,0,11,-61,147
IQ:1,8,11,152,40
IQ:2,16,11,21,-151
IQ:3,24,11,-163,-13
IQ:4,32,11,4,156
IQ:5,40,11,151,-15
IQ:6,48,11,-43,-150
IQ:7,56,11,-142,51
IQ:8,72,12,82,-91
IQ:9,80,255,-105,-92
IQ:10,88,1,-92,100
IQ:11,96,255,102,73
IQ:12,104,2,37,-137
IQ:13,112,255,-155,-24
IQ:14,120,10,-57,151
IQ:15,128,255,143,35
IQ:16,136,3,-1,-118
IQ:17,144,255,-88,19
IQ:18,152,9,128,89
IQ:19,160,255,139,-115
IQ:20,168,4,-58,-132
IQ:21,176,255,-126,58
IQ:22,184,8,42,84
IQ:23,192,255,85,-64
IQ:24,200,7,-78,-84
IQ:25,208,255,-70,98
IQ:26,216,6,109,76
IQ:27,224,255,54,-142
IQ:28,232,5,-155,-70
IQ:29,240,255,-61,141
IQ:30,248,12,120,38
IQ:31,256,255,23,-136
IQ:32,264,1,-131,-33
IQ:33,272,255,-5,122
IQ:34,280,2,136,-49
IQ:35,288,255,-59,-156
IQ:0,0,11,-26,158
IQ:1,8,11,168,7
IQ:2,16,11,12,-168
IQ:3,24,11,-167,14
IQ:4,32,11,26,161
IQ:5,40,11,154,-36
IQ:6,48,11,-65,-152
IQ:7,56,11,-153,76
IQ:8,72,12,76,-95
IQ:9,80,255,-106,-67
IQ:10,88,1,-58,133
IQ:11,96,255,147,50
IQ:12,104,2,54,-143
IQ:13,112,255,-141,-41
IQ:14,120,10,-28,150
IQ:15,128,255,142,3
IQ:16,136,3,-22,-130
IQ:17,144,255,-128,26
IQ:18,152,9,44,133
IQ:19,160,255,135,-51
IQ:20,168,4,-57,-121
IQ:21,176,255,-113,66
IQ:22,184,8,75,98
IQ:23,192,255,92,-101
IQ:24,200,7,-108,-93
IQ:25,208,255,-82,121
IQ:26,216,6,112,77
IQ:27,224,255,62,-125
IQ:28,232,5,-118,-66
IQ:29,240,255,-49,115
IQ:30,248,12,121,7
IQ:31,256,255,1,-134
IQ:32,264,1,-140,16
IQ:33,272,255,34,147
IQ:34,280,2,151,-32
IQ:35,288,255,-39,-163
IQ:0,0,11,77,-161
IQ:1,8,11,-175,-62
IQ:2,16,11,-43,187
IQ:3,24,11,178,38
IQ:4,32,11,6,-179
IQ:5,40,11,-181,13
IQ:6,48,11,17,183
IQ:7,56,11,172,-30
IQ:8,72,12,-62,53
IQ:9,80,255,90,16
IQ:10,88,1,7,-194
IQ:11,96,255,-226,-23
IQ:12,104,2,-71,248
IQ:13,112,255,234,65
IQ:14,120,10,55,-228
IQ:15,128,255,-161,-74
IQ:16,136,3,136,63
IQ:17,144,255,132,-162
IQ:18,152,9,-103,-164
IQ:19,160,255,-177,66
IQ:20,168,4,16,80
IQ:21,176,255,88,-70
IQ:22,184,8,-44,-86
IQ:23,192,255,-72,95
IQ:24,200,7,172,117
IQ:25,208,255,131,-165
IQ:26,216,6,-132,-105
IQ:27,224,255,-137,128
IQ:28,232,5,24,131
IQ:29,240,255,83,-41
IQ:30,248,12,-76,-33
IQ:31,256,255,21,89
